0.76 25.84 0.41 0.05 9.55 -3.04 2.03 -0.08
0.79 25.98 0.38 0.07 9.59 -2.88 2.07 -0.21
0.81 25.98 0.40 0.06 9.63 -2.43 2.12 0.21
0.83 25.94 0.38 0.06 9.60 -3.13 1.99 -0.11
0.86 25.98 0.37 0.03 9.65 -2.85 1.82 0.02
0.88 25.94 0.37 0.03 9.59 -3.11 2.16 0.02
0.90 25.94 0.38 0.07 9.61 -2.97 2.31 -0.25
0.92 26.13 0.39 0.06 9.56 -2.66 2.12 -0.15
0.95 26.03 0.40 0.01 9.63 -2.93 1.87 -0.04
0.97 25.94 0.37 0.03 9.60 -2.98 1.95 0.02
0.99 26.13 0.38 0.04 9.66 -3.05 2.14 0.08
1.01 26.18 0.42 0.06 9.57 -3.04 1.76 -0.02
1.04 26.18 0.42 0.05 9.60 -3.11 1.79 0.02
1.06 26.03 0.39 0.01 9.66 -3.02 2.21 -0.07
1.08 25.98 0.40 0.03 9.57 -2.85 1.84 0.00
1.10 25.98 0.38 0.05 9.59 -2.89 1.97 0.15
1.13 26.13 0.37 0.02 9.61 -3.15 2.17 -0.13
1.15 26.13 0.35 0.04 9.56 -3.02 1.97 0.00
1.17 25.98 0.39 0.03 9.62 -2.94 1.86 -0.04
1.20 25.98 0.39 0.04 9.60 -2.76 1.99 -0.07
1.22 25.84 0.39 0.05 9.60 -2.96 2.27 0.08
1.24 25.98 0.41 0.05 9.62 -3.05 2.12 -0.18
1.26 26.03 0.39 0.02 9.58 -2.82 2.09 0.11
1.28 25.98 0.40 0.06 9.56 -3.21 2.18 -0.21
1.31 26.03 0.37 0.05 9.55 -3.15 2.08 0.18
1.33 25.98 0.41 0.06 9.60 -2.86 2.15 -0.10
1.35 25.98 0.38 0.06 9.58 -2.91 2.15 0.04
1.38 25.98 0.40 0.07 9.60 -2.98 2.06 0.34
1.40 25.94 0.39 0.04 9.64 -3.15 2.15 0.02
1.42 25.94 0.38 0.07 9.60 -2.94 2.11 -0.04
1.44 26.03 0.40 0.07 9.62 -2.98 1.93 -0.17
1.47 26.13 0.38 0.02 9.61 -2.81 2.01 -0.15
1.49 25.98 0.39 0.05 9.62 -2.92 2.08 -0.33
1.51 25.98 0.41 0.04 9.63 -3.10 2.11 -0.27
1.53 26.13 0.37 0.04 9.61 -2.97 1.96 -0.15
1.56 26.13 0.41 0.03 9.60 -2.95 2.04 0.12
1.58 26.03 0.41 0.03 9.64 -3.29 2.04 0.08
1.60 25.98 0.41 0.06 9.63 -3.24 2.01 -0.23
1.63 25.84 0.41 0.05 9.58 -2.92 2.29 -0.31
1.65 25.98 0.39 0.07 9.62 -2.94 2.08 0.08
1.67 25.94 0.36 0.02 9.55 -3.02 2.15 -0.02
1.69 26.18 0.37 0.06 9.63 -3.41 2.09 -0.01
1.72 25.94 0.40 0.03 9.56 -3.14 2.26 0.04
1.74 25.84 0.39 0.03 9.66 -2.93 2.08 -0.24
1.76 25.98 0.37 0.01 9.65 -2.92 2.10 0.02
1.78 26.18 0.39 0.08 9.59 -3.02 1.89 -0.11
1.81 26.03 0.42 0.02 9.62 -3.19 2.17 0.00
1.83 26.13 0.40 0.07 9.60 -3.19 2.08 0.06
1.85 25.79 0.38 -0.00 9.61 -2.96 2.12 -0.02
1.87 26.18 0.39 0.05 9.58 -2.84 2.23 0.18
1.90 26.18 0.39 0.02 9.64 -2.77 1.83 -0.05
1.92 25.98 0.36 0.02 9.56 -2.82 2.08 -0.08
1.94 25.98 0.40 0.06 9.64 -2.95 2.04 0.04
1.97 25.98 0.38 0.01 9.53 -2.98 1.92 0.05
1.99 26.32 0.40 0.08 9.61 -2.98 1.95 0.05
2.01 26.13 0.35 0.03 9.60 -2.63 2.28 -0.15
2.03 26.03 0.41 0.05 9.57 -2.85 2.02 -0.15
2.06 26.27 0.37 0.04 9.55 -3.02 2.30 -0.02
2.08 25.94 0.36 0.01 9.56 -2.95 1.82 0.06
2.10 25.98 0.39 0.03 9.63 -2.82 1.90 -0.29
2.12 26.18 0.37 0.03 9.61 -2.98 2.21 -0.05
2.15 26.13 0.40 0.05 9.62 -3.08 1.93 -0.17
2.17 25.98 0.39 0.06 9.59 -2.88 2.18 -0.05
2.19 25.98 0.39 0.05 9.59 -3.05 1.98 -0.11
2.22 25.94 0.42 0.03 9.65 -2.78 2.18 0.17
2.24 25.98 0.36 0.05 9.58 -2.90 1.98 0.02
2.26 26.03 0.36 0.01 9.60 -3.09 2.21 -0.21
2.28 26.03 0.37 0.06 9.57 -2.93 2.10 0.08
2.31 26.32 0.40 0.03 9.59 -3.17 2.26 0.01
2.33 26.27 0.40 0.05 9.60 -2.86 2.28 0.05
2.35 26.27 0.40 0.04 9.60 -3.08 2.00 -0.08
2.37 26.37 0.43 0.03 9.63 -2.92 2.29 -0.17
2.40 26.03 0.39 0.06 9.63 -2.83 2.31 0.05
2.42 25.98 0.42 0.07 9.60 -2.91 1.97 -0.02
2.44 26.27 0.38 0.04 9.61 -3.15 2.27 0.03
2.46 25.98 0.39 0.04 9.58 -2.83 1.83 0.03
2.49 25.98 0.39 0.04 9.60 -2.77 1.85 -0.19
2.51 25.94 0.36 0.03 9.61 -3.05 2.18 -0.01
2.53 25.84 0.34 0.03 9.62 -2.82 2.06 -0.11
2.55 25.94 0.40 0.08 9.62 -2.79 2.01 -0.03
2.58 25.94 0.40 0.04 9.65 -2.81 2.03 -0.24
2.60 26.03 0.38 0.06 9.57 -3.01 2.11 -0.07
2.62 26.18 0.40 0.03 9.62 -2.84 2.12 -0.01
2.65 26.18 0.39 0.01 9.61 -3.17 2.05 0.13
2.67 26.03 0.38 0.04 9.61 -3.11 2.01 -0.08
2.69 25.98 0.37 0.03 9.60 -3.15 2.05 -0.12
2.71 25.98 0.38 0.06 9.53 -2.76 2.01 -0.02
2.74 26.13 0.43 0.05 9.62 -2.97 2.05 -0.11
2.76 26.18 0.40 0.02 9.55 -3.10 2.16 0.18
2.78 25.98 0.39 0.02 9.55 -2.85 2.31 -0.12
2.81 25.98 0.40 0.06 9.60 -2.89 2.18 -0.18
2.83 26.27 0.42 0.04 9.56 -2.95 2.02 -0.06
2.85 25.94 0.35 0.00 9.57 -2.85 2.11 -0.02
2.87 26.03 0.40 0.05 9.58 -3.04 2.02 -0.20
2.90 26.13 0.38 0.03 9.64 -2.92 2.20 0.02
2.92 25.94 0.36 0.02 9.61 -3.04 2.31 0.08
2.94 26.18 0.40 0.06 9.64 -2.69 1.79 0.23
2.96 26.27 0.39 0.07 9.60 -2.92 2.30 -0.09
2.99 25.84 0.42 0.05 9.61 -3.08 1.98 0.24
3.01 26.18 0.38 0.01 9.58 -3.09 1.99 0.24
3.03 25.94 0.42 0.03 9.57 -2.96 2.20 -0.05
3.05 25.98 0.40 0.06 9.63 -3.19 2.18 -0.21
3.08 25.79 0.39 0.00 9.58 -3.06 2.09 0.17
3.10 26.37 0.38 0.00 9.55 -3.02 2.19 0.21
3.12 26.18 0.39 0.09 9.59 -2.89 2.08 0.10
3.14 25.94 0.36 0.03 9.64 -2.94 2.20 -0.07
3.17 25.98 0.37 0.04 9.62 -3.15 1.97 0.04
3.19 25.98 0.38 0.06 9.58 -2.89 2.14 -0.23
3.21 26.18 0.40 0.06 9.56 -3.01 2.02 0.04
3.23 26.13 0.39 0.05 9.60 -3.12 1.93 0.14
3.26 26.32 0.39 0.05 9.57 -2.82 2.08 -0.32
3.28 26.03 0.39 0.05 9.60 -2.71 2.13 0.03
3.30 25.84 0.37 0.03 9.60 -3.11 1.98 0.18
3.32 25.98 0.43 0.06 9.57 -2.87 2.36 -0.05
3.35 25.94 0.38 0.03 9.60 -2.96 1.74 -0.03
3.37 25.79 0.36 0.03 9.58 -2.93 1.93 -0.09
3.39 26.18 0.39 0.07 9.53 -3.04 2.29 -0.05
3.42 26.27 0.36 0.05 9.60 -3.19 1.95 -0.02
3.44 26.18 0.39 0.03 9.63 -2.95 2.03 -0.21
3.46 26.13 0.37 0.06 9.61 -3.01 2.26 0.00
3.48 26.27 0.39 0.03 9.60 -2.97 1.99 0.02
3.51 26.13 0.34 0.04 9.59 -3.02 2.03 -0.05
3.53 25.94 0.39 0.02 9.66 -2.81 1.95 -0.12
3.55 26.18 0.39 0.03 9.58 -2.82 2.25 -0.34
3.58 26.18 0.40 0.05 9.61 -3.19 2.06 -0.16
3.60 26.32 0.37 0.06 9.58 -3.10 2.11 0.00
3.62 25.84 0.40 0.06 9.58 -2.92 1.99 0.05
3.64 26.32 0.39 0.01 9.58 -3.02 2.25 0.04
3.67 26.18 0.39 0.06 9.57 -2.94 2.21 -0.20
3.69 26.13 0.38 0.03 9.62 -2.95 2.15 0.02
3.71 26.13 0.39 0.02 9.64 -2.77 2.26 -0.03
3.73 25.94 0.41 0.01 9.60 -3.24 2.06 -0.20
3.76 26.18 0.40 0.05 9.59 -2.99 2.15 0.29
3.78 26.32 0.39 0.02 9.56 -3.08 2.11 0.00
3.80 26.03 0.37 0.06 9.60 -2.97 1.95 -0.27
3.82 26.13 0.36 0.04 9.61 -2.89 2.02 0.08
3.85 25.94 0.40 0.04 9.62 -2.98 2.20 0.28
3.87 26.13 0.38 0.02 9.60 -3.04 1.85 -0.21
3.89 25.98 0.39 0.06 9.63 -2.89 1.96 -0.09
3.91 26.03 0.38 0.05 9.60 -2.86 2.31 -0.13
3.94 26.13 0.41 0.06 9.60 -2.92 2.02 0.02
3.96 26.03 0.40 0.06 9.60 -3.08 2.11 0.37
3.98 26.03 0.36 0.02 9.57 -2.94 2.34 -0.01
4.00 25.98 0.40 0.05 9.59 -3.19 2.07 -0.10
4.03 26.18 0.41 0.08 9.61 -2.95 2.05 -0.19
4.05 26.32 0.40 0.04 9.59 -2.85 1.87 -0.28
4.07 25.98 0.37 0.06 9.56 -3.41 2.11 -0.09
4.10 25.94 0.37 0.03 9.62 -3.04 2.11 0.31
4.12 26.13 0.38 0.05 9.61 -2.62 2.00 0.22
4.14 26.03 0.42 0.07 9.63 -2.76 2.18 -0.11
4.16 26.13 0.40 0.06 9.58 -3.16 2.33 0.07
4.19 26.27 0.39 0.00 9.61 -2.82 2.11 -0.02
4.21 25.94 0.39 0.03 9.62 -3.03 1.73 -0.34
4.23 25.98 0.35 0.01 9.59 -2.87 2.27 0.11
4.25 26.18 0.40 0.04 9.58 -2.76 2.19 0.13
4.28 26.18 0.37 0.03 9.62 -2.64 1.96 -0.18
4.30 26.13 0.37 0.06 9.56 -2.85 2.17 -0.11
4.32 25.98 0.41 0.02 9.62 -2.97 2.24 0.03
4.34 26.18 0.40 0.05 9.56 -2.76 1.95 -0.20
4.37 25.98 0.36 0.04 9.57 -3.05 2.10 -0.02
4.39 26.13 0.39 0.06 9.57 -2.76 2.14 -0.06
4.41 26.18 0.40 0.05 9.60 -2.92 2.05 0.08
4.44 26.03 0.40 0.07 9.61 -2.79 1.95 -0.15
4.46 26.03 0.39 0.01 9.56 -2.96 2.19 -0.21
4.48 25.98 0.35 0.06 9.55 -2.99 2.09 0.01
4.50 26.03 0.43 0.06 9.60 -2.96 1.95 0.19
4.53 26.13 0.41 0.02 9.60 -3.05 1.89 0.05
4.55 26.27 0.41 0.04 9.63 -3.02 2.19 0.13
4.57 26.13 0.36 0.05 9.63 -3.18 2.21 -0.18
4.59 26.18 0.40 0.07 9.63 -2.70 2.16 0.03
4.62 26.32 0.40 0.06 9.56 -2.84 1.98 -0.01
4.64 25.94 0.40 0.03 9.62 -2.85 1.85 0.07
4.66 26.03 0.40 0.01 9.63 -2.74 2.08 -0.28
4.68 25.79 0.43 0.03 9.56 -3.15 2.24 -0.04
4.71 26.18 0.40 0.02 9.60 -2.92 2.41 0.20
4.73 26.18 0.41 0.02 9.59 -2.97 2.08 0.02
4.75 26.18 0.40 0.03 9.56 -3.07 2.21 -0.18
4.77 26.13 0.36 0.06 9.57 -2.82 2.05 0.05
4.80 26.13 0.37 0.09 9.59 -3.03 2.15 -0.08
4.82 26.13 0.39 0.05 9.54 -3.05 2.25 0.04
4.84 25.98 0.39 0.04 9.60 -2.97 2.20 0.01
4.86 26.18 0.39 0.03 9.62 -3.02 1.98 0.05
4.89 26.13 0.39 0.06 9.58 -3.06 2.15 -0.02
4.91 26.27 0.38 0.06 9.61 -2.96 2.08 0.00
4.93 26.18 0.36 0.06 9.62 -3.02 2.31 -0.07
4.96 26.13 0.38 0.04 9.60 -3.09 1.98 -0.24
4.98 26.32 0.38 -0.00 9.58 -2.98 2.30 0.20
5.00 26.03 0.42 0.02 9.62 -2.92 1.85 0.05
5.02 26.27 0.37 0.06 9.62 -2.51 2.07 -0.26
5.05 25.84 0.40 0.05 9.63 -3.20 2.13 0.08
5.07 26.03 0.38 0.03 9.58 -2.95 2.16 -0.09
5.09 25.98 0.38 0.03 9.59 -3.15 1.86 -0.12
5.11 25.94 0.40 0.02 9.54 -2.94 2.14 0.03
5.14 25.98 0.39 0.04 9.66 -3.15 2.31 -0.16
5.16 26.18 0.39 0.04 9.64 -2.89 2.03 -0.03
5.18 26.13 0.37 0.09 9.56 -2.78 2.10 0.08
5.20 26.18 0.37 0.05 9.62 -3.13 2.16 -0.11
5.23 25.84 0.38 0.04 9.62 -2.82 2.37 -0.01
5.25 25.94 0.40 0.05 9.63 -2.92 2.00 -0.03
5.27 26.18 0.39 0.06 9.58 -3.18 2.13 -0.01
5.30 26.03 0.42 0.03 9.60 -3.09 2.41 -0.31
5.32 26.32 0.38 0.01 9.60 -2.87 2.08 0.02
5.34 26.18 0.37 0.03 9.58 -2.82 2.04 -0.01
5.36 26.27 0.38 0.04 9.62 -3.03 2.05 -0.02
5.39 25.98 0.40 0.06 9.60 -2.87 2.06 0.01
5.41 26.13 0.34 0.01 9.61 -2.66 1.82 -0.14
5.43 25.94 0.40 0.08 9.63 -2.98 1.85 -0.44
5.46 25.84 0.34 0.06 9.57 -2.79 2.17 0.05
5.48 26.18 0.40 0.05 9.64 -3.23 2.15 0.27
5.50 26.03 0.38 0.07 9.66 -2.99 1.74 -0.14
5.52 26.13 0.38 0.04 9.59 -3.17 2.04 0.18
5.55 25.94 0.40 0.05 9.58 -3.08 2.05 0.06
5.57 26.13 0.41 0.02 9.59 -3.43 2.14 0.11
5.59 26.18 0.37 0.04 9.57 -3.06 1.93 0.08
5.61 26.32 0.38 0.05 9.58 -2.85 2.18 -0.05
5.64 26.18 0.39 0.03 9.62 -3.12 1.81 -0.04
5.66 26.27 0.43 0.04 9.60 -2.95 2.02 -0.03
5.68 26.03 0.35 0.01 9.61 -2.99 1.83 0.03
5.70 26.27 0.41 0.06 9.62 -2.67 2.09 -0.05
5.73 26.13 0.42 0.05 9.59 -2.95 1.86 -0.40
5.75 26.03 0.40 0.02 9.62 -3.27 1.94 -0.44
5.77 26.13 0.41 0.05 9.59 -2.82 1.89 -0.05
5.80 26.18 0.38 0.03 9.57 -2.79 2.18 0.22
5.82 26.03 0.38 0.05 9.56 -2.94 2.17 -0.05
5.84 26.18 0.39 0.03 9.58 -2.90 2.25 0.04
5.86 26.18 0.39 0.05 9.62 -2.85 2.05 -0.03
5.89 26.13 0.38 0.04 9.58 -2.96 1.82 -0.16
5.91 26.03 0.43 0.06 9.59 -3.05 2.20 -0.06
5.93 25.98 0.35 0.04 9.60 -2.99 2.06 -0.01
5.95 26.37 0.38 0.02 9.58 -3.07 2.15 -0.47
5.98 26.18 0.39 0.06 9.60 -3.09 2.02 -0.11
6.00 26.13 0.42 0.03 9.61 -3.15 2.13 -0.17
6.02 26.27 0.38 0.03 9.59 -2.97 2.06 -0.22
6.05 26.27 0.36 0.00 9.59 -2.97 2.06 0.09
6.07 26.18 0.40 0.04 9.58 -3.08 2.00 -0.25
6.09 25.98 0.40 0.08 9.63 -2.99 2.05 0.13
6.11 26.27 0.38 0.01 9.60 -2.76 1.88 -0.10
6.14 26.37 0.39 0.04 9.60 -3.07 2.29 0.03
6.16 26.27 0.40 0.02 9.58 -2.92 2.24 -0.09
6.18 26.13 0.40 0.01 9.59 -2.92 2.27 0.01
6.20 25.84 0.37 0.03 9.59 -3.15 2.13 -0.18
6.23 26.03 0.38 0.03 9.62 -2.92 2.02 -0.01
6.25 26.18 0.43 0.05 9.60 -3.08 2.15 -0.16
6.27 25.94 0.42 0.06 9.62 -3.12 1.83 -0.08
6.30 26.18 0.38 0.03 9.60 -2.79 1.98 -0.31
6.32 26.27 0.37 0.05 9.60 -2.96 2.01 -0.15
6.34 26.27 0.39 0.08 9.57 -2.79 2.15 -0.01
6.36 26.03 0.38 0.01 9.59 -2.81 2.12 -0.19
6.39 26.32 0.39 0.02 9.60 -2.93 2.16 0.06
6.41 26.13 0.36 0.01 9.61 -3.02 1.83 -0.02
6.43 26.32 0.40 0.04 9.55 -3.09 2.13 -0.02
6.46 26.18 0.40 0.04 9.61 -2.85 2.13 -0.15
6.48 26.03 0.38 0.06 9.58 -2.95 2.06 -0.18
6.50 26.32 0.37 0.04 9.55 -3.00 2.11 -0.04
6.52 26.32 0.42 0.04 9.61 -2.69 2.30 0.03
6.55 26.18 0.39 0.05 9.61 -3.02 2.05 -0.07
6.57 25.98 0.40 0.06 9.61 -2.95 1.92 -0.06
6.59 26.18 0.36 0.04 9.56 -2.86 2.02 0.24
6.61 26.18 0.41 0.05 9.64 -3.11 2.11 -0.01
6.64 25.98 0.40 -0.00 9.57 -2.94 2.13 0.21
6.66 26.18 0.40 0.04 9.56 -3.06 2.18 -0.15
6.68 26.18 0.39 0.03 9.63 -3.08 1.97 0.01
6.71 26.13 0.42 0.02 9.55 -3.08 1.92 0.08
6.73 26.03 0.41 0.06 9.56 -3.15 2.35 -0.15
6.75 25.98 0.40 0.07 9.59 -3.03 1.89 0.05
6.77 26.18 0.39 0.05 9.64 -2.86 2.05 0.15
6.80 26.03 0.39 0.04 9.60 -3.09 1.95 -0.11
6.82 26.27 0.34 0.04 9.57 -3.02 1.74 -0.23
6.84 26.13 0.40 0.05 9.61 -2.59 2.00 0.14
6.86 26.51 0.43 0.03 9.55 -3.12 2.27 -0.11
6.89 26.32 0.38 0.07 9.60 -3.19 2.31 -0.15
6.91 26.03 0.41 0.01 9.56 -2.95 2.12 0.13
6.93 26.13 0.39 0.04 9.62 -3.01 2.07 -0.11
6.96 26.18 0.37 0.03 9.53 -3.23 2.05 -0.09
6.98 25.98 0.38 0.02 9.62 -3.01 2.26 0.10
7.00 26.32 0.37 0.05 9.61 -2.74 2.08 0.16
7.02 26.13 0.41 0.03 9.59 -2.75 2.17 -0.21
7.05 26.03 0.46 0.06 9.57 -2.90 2.11 -0.04
7.07 26.51 0.36 0.03 9.61 -3.06 2.08 0.00
7.09 26.18 0.41 0.05 9.54 -3.04 1.87 -0.11
7.11 26.03 0.44 0.04 9.56 -2.96 2.05 -0.10
7.14 26.27 0.41 0.06 9.65 -3.02 1.97 0.11
7.16 26.13 0.37 0.03 9.64 -3.11 2.20 -0.01
7.18 26.13 0.38 0.04 9.59 -3.24 2.42 0.01
7.20 26.13 0.34 0.06 9.63 -2.99 2.06 -0.08
7.23 26.03 0.37 0.05 9.60 -3.11 1.92 0.21
7.25 26.18 0.38 0.02 9.64 -3.25 1.99 -0.06
7.27 26.37 0.35 0.04 9.56 -2.99 2.32 -0.05
7.29 26.32 0.38 0.06 9.57 -3.02 2.18 -0.04
7.32 26.18 0.40 0.03 9.65 -3.01 2.08 -0.07
7.34 26.32 0.38 0.01 9.59 -2.73 2.21 -0.01
7.36 26.13 0.39 0.05 9.62 -2.95 2.13 0.05
7.39 26.27 0.39 0.04 9.60 -3.26 2.18 -0.05
7.41 26.51 0.40 0.02 9.55 -2.86 2.02 0.08
7.43 26.18 0.41 0.03 9.61 -2.98 2.25 -0.34
7.45 26.46 0.39 0.03 9.63 -3.02 2.23 -0.23
7.48 25.94 0.42 0.05 9.61 -3.30 2.21 -0.03
7.50 26.37 0.37 0.05 9.63 -2.95 2.09 -0.09
7.52 26.32 0.40 0.05 9.64 -2.82 2.07 -0.05
7.54 26.13 0.43 0.02 9.59 -3.04 2.18 -0.11
7.57 26.03 0.37 0.08 9.59 -2.90 1.99 -0.03
7.59 26.18 0.37 0.05 9.58 -2.93 2.19 -0.13
7.61 26.18 0.37 0.02 9.66 -3.01 2.17 0.00
7.64 26.37 0.38 0.02 9.60 -3.09 1.98 -0.18
7.66 26.03 0.40 0.07 9.57 -2.92 2.02 -0.18
7.68 26.32 0.42 0.04 9.61 -2.83 2.21 0.13
7.70 26.13 0.35 0.03 9.56 -2.90 2.10 -0.10
7.73 26.27 0.37 0.03 9.64 -2.70 2.09 0.13
7.75 26.13 0.40 0.03 9.64 -3.11 1.98 -0.08
7.77 26.18 0.41 0.05 9.61 -2.96 2.02 -0.27
7.80 26.18 0.40 0.03 9.59 -3.18 2.12 -0.08
7.82 26.32 0.36 0.04 9.65 -3.16 1.99 -0.08
7.84 26.37 0.37 0.07 9.63 -2.91 2.24 -0.05
7.86 26.32 0.40 0.06 9.60 -2.73 1.99 0.05
7.89 26.18 0.36 0.03 9.56 -3.16 2.21 0.05
7.91 26.27 0.38 0.03 9.64 -2.96 2.18 -0.08
7.93 26.27 0.40 0.05 9.61 -3.00 2.33 -0.05
7.95 26.27 0.40 0.06 9.62 -3.05 2.26 -0.22
7.98 26.13 0.38 0.04 9.58 -2.99 2.05 0.03
8.00 26.13 0.37 0.02 9.56 -3.11 2.29 -0.09
8.02 26.27 0.40 0.07 9.58 -2.79 2.02 -0.15
8.05 26.13 0.37 0.06 9.60 -3.11 2.11 -0.08
8.07 25.84 0.39 0.01 9.62 -3.05 2.04 -0.01
8.09 26.03 0.41 0.04 9.57 -2.99 2.07 -0.05
8.11 26.37 0.41 0.04 9.66 -2.79 2.15 0.05
8.14 25.98 0.41 0.04 9.55 -2.95 2.08 -0.08
8.16 26.13 0.41 0.05 9.63 -3.00 1.88 -0.29
8.18 26.37 0.38 0.03 9.59 -3.13 2.13 -0.14
8.21 26.27 0.39 0.03 9.61 -2.95 2.21 -0.06
8.23 26.51 0.37 0.07 9.66 -2.57 2.12 0.08
8.25 26.37 0.38 0.07 9.65 -3.14 1.79 -0.14
8.27 26.32 0.38 0.04 9.69 -3.07 1.96 0.18
8.30 26.03 0.38 0.06 9.61 -3.02 2.09 -0.20
8.32 26.32 0.38 0.02 9.60 -3.21 1.82 0.23
8.34 26.27 0.40 0.06 9.59 -2.85 2.15 0.11
8.36 26.18 0.38 0.01 9.56 -2.95 2.11 0.06
8.39 26.32 0.40 0.04 9.57 -3.19 2.24 0.01
8.41 26.32 0.42 0.02 9.58 -2.92 2.10 -0.16
8.43 26.13 0.37 0.03 9.60 -2.93 2.20 0.06
8.45 26.03 0.39 0.04 9.65 -3.15 2.02 -0.04
8.48 25.94 0.39 0.03 9.61 -2.95 2.05 0.02
8.50 26.03 0.38 0.02 9.62 -2.95 1.85 -0.06
8.52 26.32 0.41 0.04 9.59 -3.08 2.09 0.20
8.54 26.13 0.39 0.03 9.61 -2.84 2.08 -0.05
8.57 26.03 0.40 0.03 9.60 -2.89 1.98 0.26
8.59 26.18 0.41 0.05 9.59 -2.92 2.12 -0.07
8.61 26.13 0.39 0.02 9.61 -3.20 2.00 -0.18
8.63 26.18 0.40 0.06 9.63 -2.93 2.21 0.00
8.66 26.27 0.41 0.08 9.61 -2.72 1.98 0.08
8.68 26.27 0.39 0.02 9.65 -3.04 2.13 0.22
8.70 26.32 0.38 0.02 9.62 -3.02 2.06 0.04
8.72 26.27 0.37 0.00 9.57 -2.98 2.12 -0.06
8.75 26.27 0.39 0.02 9.62 -2.90 1.98 -0.02
8.77 26.27 0.40 0.08 9.63 -3.01 1.89 -0.26
8.79 26.03 0.39 0.01 9.58 -3.18 2.02 0.01
8.81 26.18 0.40 0.03 9.58 -2.86 2.02 0.00
8.84 25.94 0.37 0.05 9.55 -3.07 2.05 -0.28
8.86 26.18 0.37 0.04 9.53 -3.08 2.14 0.11
8.88 25.98 0.37 0.07 9.57 -2.62 1.92 0.02
8.90 25.98 0.40 -0.00 9.57 -2.61 1.92 -0.26
8.93 26.46 0.40 0.03 9.60 -3.30 1.83 0.02
8.95 25.98 0.39 0.06 9.58 -2.72 2.15 -0.21
8.97 26.03 0.39 0.02 9.65 -2.93 1.97 -0.07
9.00 26.37 0.35 0.08 9.58 -3.01 2.14 0.08
9.02 26.51 0.40 0.03 9.65 -2.76 1.92 -0.04
9.04 25.98 0.39 0.03 9.56 -2.92 2.04 0.08
9.06 26.27 0.42 0.05 9.64 -2.93 2.00 0.25
9.09 26.32 0.36 0.08 9.56 -3.02 2.41 0.08
9.11 26.18 0.39 0.05 9.62 -3.02 1.96 0.11
9.13 26.18 0.36 0.03 9.63 -2.99 2.29 0.11
9.15 26.37 0.38 0.02 9.52 -3.12 1.90 0.12
9.18 26.27 0.41 0.05 9.62 -3.06 2.25 -0.24
9.20 25.98 0.42 0.01 9.58 -2.88 2.31 -0.02
9.22 26.03 0.36 0.07 9.57 -3.08 2.18 0.07
9.24 26.32 0.39 0.06 9.60 -2.86 1.99 -0.31
9.27 26.18 0.37 0.05 9.62 -3.16 2.38 -0.02
9.29 25.98 0.38 0.05 9.62 -3.11 1.94 0.14
9.31 26.18 0.40 0.05 9.59 -2.95 2.03 0.09
9.33 26.18 0.39 0.05 9.55 -3.05 1.85 -0.04
9.36 26.32 0.39 0.08 9.59 -3.02 2.21 0.01
9.38 26.51 0.40 0.03 9.61 -3.05 2.22 0.08
