2.76 26.85 0.32 0.18 9.59 -2.97 1.89 0.06
2.78 26.89 0.32 0.18 9.60 -2.76 2.30 0.28
2.80 26.65 0.33 0.18 9.55 -3.18 2.16 0.08
2.82 26.89 0.34 0.18 9.61 -2.85 1.92 -0.33
2.85 26.89 0.31 0.20 9.52 -3.08 1.95 -0.04
2.87 26.85 0.33 0.20 9.61 -3.24 1.98 0.05
2.89 26.89 0.31 0.17 9.57 -2.85 2.14 -0.13
2.91 26.65 0.33 0.16 9.59 -3.08 2.18 -0.02
2.94 26.99 0.30 0.16 9.65 -2.93 2.11 -0.28
2.96 26.80 0.31 0.17 9.64 -3.08 1.92 0.12
2.98 26.89 0.34 0.23 9.54 -3.01 2.08 0.02
3.00 26.85 0.31 0.20 9.63 -3.17 1.97 -0.08
3.03 26.99 0.32 0.20 9.58 -3.19 2.05 -0.08
3.05 26.80 0.31 0.22 9.59 -3.03 2.15 -0.14
3.07 26.80 0.36 0.19 9.63 -3.15 1.93 0.15
3.10 26.80 0.33 0.22 9.58 -3.00 2.02 -0.14
3.12 26.89 0.30 0.18 9.59 -3.01 1.95 0.08
3.14 26.80 0.30 0.17 9.64 -3.19 1.98 0.18
3.16 26.80 0.35 0.23 9.62 -3.04 1.98 -0.05
3.19 26.65 0.33 0.18 9.60 -3.10 2.04 0.05
3.21 27.18 0.32 0.22 9.63 -3.31 1.98 0.06
3.23 26.85 0.34 0.17 9.54 -3.10 1.95 -0.13
3.25 26.85 0.31 0.19 9.62 -3.08 2.03 0.11
3.28 26.89 0.34 0.14 9.60 -3.11 2.16 -0.16
3.30 26.99 0.34 0.18 9.59 -2.69 1.91 -0.02
3.32 26.89 0.32 0.22 9.58 -3.16 1.95 -0.09
3.34 26.80 0.35 0.22 9.65 -2.99 2.26 -0.21
3.37 26.89 0.33 0.16 9.55 -3.01 1.95 -0.03
3.39 26.80 0.32 0.19 9.61 -3.25 1.92 -0.09
3.41 26.70 0.31 0.19 9.62 -3.04 1.98 0.14
3.44 26.89 0.34 0.17 9.66 -2.95 2.18 0.21
3.46 26.80 0.31 0.20 9.60 -2.97 2.00 -0.15
3.48 26.85 0.32 0.16 9.60 -2.90 2.02 0.10
3.50 26.80 0.35 0.18 9.60 -3.02 2.14 -0.16
3.53 26.80 0.32 0.20 9.59 -3.17 1.95 0.26
3.55 26.65 0.34 0.21 9.60 -3.10 2.11 -0.05
3.57 26.80 0.34 0.20 9.60 -3.10 2.15 -0.20
3.59 26.80 0.31 0.20 9.55 -3.09 2.10 -0.07
3.62 27.04 0.30 0.20 9.60 -2.80 2.02 -0.21
3.64 26.85 0.34 0.17 9.63 -2.90 2.09 0.27
3.66 26.80 0.35 0.23 9.58 -2.77 1.97 0.07
3.68 26.99 0.35 0.17 9.60 -2.76 1.92 -0.02
3.71 26.85 0.30 0.22 9.60 -3.21 1.95 0.22
3.73 26.85 0.31 0.21 9.56 -3.08 2.24 -0.02
3.75 26.99 0.37 0.20 9.61 -3.02 2.07 -0.02
3.78 26.80 0.32 0.18 9.60 -2.98 2.00 0.16
3.80 26.89 0.34 0.19 9.66 -3.07 2.13 -0.05
3.82 26.70 0.34 0.19 9.58 -2.87 2.05 0.15
3.84 26.89 0.32 0.20 9.60 -2.73 2.36 -0.31
3.87 26.85 0.38 0.19 9.62 -3.07 1.92 0.08
3.89 26.85 0.32 0.20 9.66 -2.92 2.02 -0.12
3.91 26.80 0.35 0.16 9.64 -2.93 2.05 -0.03
3.93 26.80 0.34 0.18 9.59 -3.02 1.85 -0.15
3.96 26.89 0.32 0.20 9.58 -3.15 1.82 0.07
3.98 26.89 0.35 0.20 9.64 -2.85 2.13 0.14
4.00 26.85 0.37 0.17 9.60 -3.09 1.97 0.24
4.02 26.89 0.33 0.25 9.61 -2.87 2.15 -0.15
4.05 26.80 0.37 0.21 9.64 -2.98 1.68 0.18
4.07 26.99 0.32 0.19 9.63 -2.86 1.88 -0.20
4.09 26.56 0.32 0.17 9.58 -3.15 1.85 -0.17
4.11 26.80 0.31 0.21 9.63 -3.22 2.05 0.21
4.14 26.80 0.33 0.18 9.57 -3.04 2.02 0.15
4.16 26.99 0.34 0.19 9.62 -2.97 2.11 -0.19
4.18 26.99 0.33 0.21 9.59 -3.12 2.05 -0.05
4.21 26.85 0.35 0.20 9.59 -3.10 2.06 0.08
4.23 26.80 0.34 0.15 9.55 -3.18 2.06 0.01
4.25 26.89 0.34 0.19 9.52 -3.06 2.19 0.06
4.27 26.85 0.32 0.16 9.57 -2.98 1.80 -0.22
4.30 26.85 0.31 0.18 9.57 -2.96 2.27 0.15
4.32 26.65 0.31 0.20 9.61 -2.99 2.00 -0.24
4.34 26.89 0.29 0.20 9.61 -2.89 2.21 0.05
4.36 26.89 0.32 0.15 9.64 -3.04 1.92 -0.16
4.39 26.80 0.33 0.21 9.58 -3.10 2.01 0.21
4.41 26.85 0.31 0.20 9.61 -3.05 2.09 0.21
4.43 26.70 0.35 0.19 9.61 -2.82 1.96 -0.10
4.45 26.85 0.30 0.19 9.65 -3.01 2.07 0.15
4.48 26.99 0.34 0.19 9.63 -3.02 2.05 0.19
4.50 26.80 0.37 0.18 9.58 -2.64 2.25 -0.12
4.52 27.04 0.36 0.21 9.62 -2.98 1.95 -0.02
4.54 26.99 0.30 0.16 9.63 -3.18 2.13 -0.04
4.57 26.80 0.34 0.19 9.61 -2.92 2.18 -0.06
4.59 26.80 0.31 0.19 9.65 -2.86 1.99 -0.05
4.61 26.80 0.33 0.20 9.62 -2.89 2.35 0.21
4.63 26.89 0.30 0.18 9.59 -3.15 2.05 -0.10
4.66 26.89 0.33 0.20 9.64 -2.92 1.85 -0.08
4.68 26.89 0.34 0.22 9.59 -3.17 1.96 0.04
4.70 26.89 0.33 0.19 9.58 -3.15 2.17 -0.13
4.73 26.89 0.33 0.22 9.61 -3.03 1.85 0.15
4.75 27.04 0.34 0.18 9.63 -2.98 2.17 -0.09
4.77 26.85 0.31 0.21 9.63 -2.82 2.00 -0.14
4.79 26.85 0.34 0.21 9.62 -3.05 1.89 0.14
4.82 26.99 0.35 0.17 9.60 -2.94 2.09 0.02
4.84 26.85 0.31 0.17 9.59 -3.05 2.05 0.18
4.86 26.80 0.32 0.22 9.60 -2.85 2.12 -0.06
4.88 26.85 0.33 0.20 9.62 -2.89 1.86 -0.08
4.91 26.85 0.34 0.18 9.59 -3.12 2.09 0.07
4.93 26.80 0.34 0.18 9.62 -3.06 1.98 0.17
4.95 26.80 0.33 0.18 9.58 -2.92 2.07 0.09
4.97 26.80 0.33 0.22 9.63 -3.11 2.08 0.16
5.00 26.56 0.33 0.16 9.66 -3.31 1.91 -0.03
5.02 26.99 0.29 0.18 9.58 -3.09 2.24 0.05
5.04 26.80 0.33 0.22 9.60 -3.06 1.90 -0.21
5.06 26.80 0.32 0.19 9.64 -3.16 2.21 0.18
5.09 26.89 0.34 0.19 9.60 -2.92 1.99 -0.10
5.11 26.89 0.30 0.19 9.60 -2.77 2.27 -0.05
5.13 26.89 0.34 0.22 9.58 -3.00 2.18 -0.08
5.16 26.65 0.33 0.24 9.59 -3.15 2.07 -0.09
5.18 26.80 0.33 0.22 9.61 -2.88 2.16 -0.08
5.20 27.09 0.29 0.20 9.63 -2.82 2.23 -0.27
5.22 26.85 0.32 0.19 9.63 -2.76 2.10 -0.11
5.25 26.80 0.33 0.21 9.63 -3.06 2.01 0.11
5.27 26.89 0.32 0.21 9.60 -3.01 2.04 -0.03
5.29 26.80 0.34 0.20 9.61 -3.03 1.98 0.06
5.31 26.80 0.31 0.18 9.60 -3.07 1.86 -0.17
5.34 26.85 0.32 0.20 9.61 -3.04 2.19 -0.27
5.36 26.89 0.32 0.16 9.59 -3.13 2.13 0.25
5.38 26.37 0.31 0.18 9.62 -2.66 1.94 0.19
5.40 26.85 0.35 0.15 9.57 -2.66 1.88 0.14
5.43 26.89 0.32 0.17 9.60 -2.95 2.15 -0.26
5.45 26.89 0.34 0.20 9.59 -2.98 1.95 -0.17
5.47 26.70 0.35 0.19 9.61 -2.91 1.90 0.04
5.50 26.56 0.30 0.20 9.59 -3.00 2.01 0.03
5.52 26.99 0.33 0.18 9.60 -3.02 2.10 -0.22
5.54 26.85 0.33 0.21 9.61 -3.05 1.70 -0.25
5.56 26.99 0.31 0.19 9.57 -2.83 2.45 -0.11
5.59 26.99 0.33 0.18 9.59 -2.87 2.18 0.04
5.61 26.80 0.34 0.16 9.59 -2.92 2.15 -0.19
5.63 26.89 0.35 0.19 9.63 -3.01 2.01 0.03
5.65 27.04 0.29 0.21 9.56 -3.27 2.03 -0.02
5.68 27.04 0.34 0.22 9.63 -3.04 2.05 -0.05
5.70 26.70 0.32 0.18 9.59 -2.93 2.01 -0.23
5.72 26.99 0.32 0.18 9.57 -2.76 2.27 0.12
5.74 26.89 0.33 0.19 9.54 -2.87 1.89 0.18
5.77 26.80 0.33 0.18 9.58 -2.85 2.02 0.15
5.79 26.89 0.31 0.19 9.63 -2.82 1.87 0.05
5.81 26.80 0.37 0.19 9.55 -3.18 2.21 -0.04
5.83 26.85 0.35 0.23 9.62 -3.15 2.00 -0.37
5.86 27.04 0.38 0.18 9.59 -3.06 2.18 0.02
5.88 26.80 0.35 0.17 9.53 -2.82 1.98 0.27
5.90 26.89 0.32 0.17 9.64 -2.69 1.94 -0.10
5.93 26.89 0.31 0.18 9.60 -2.92 2.08 0.15
5.95 26.80 0.31 0.20 9.63 -3.32 1.76 0.05
5.97 26.65 0.29 0.20 9.61 -3.21 2.21 0.04
5.99 26.80 0.35 0.18 9.62 -3.21 1.98 -0.14
6.02 26.85 0.30 0.17 9.53 -2.92 2.29 0.11
6.04 26.85 0.29 0.19 9.58 -2.90 2.13 -0.09
6.06 26.80 0.31 0.19 9.60 -3.08 2.03 -0.08
6.08 26.80 0.35 0.18 9.60 -2.93 2.18 -0.15
6.11 26.89 0.31 0.18 9.57 -2.90 2.11 0.02
6.13 26.85 0.33 0.18 9.62 -3.16 2.32 -0.04
6.15 26.99 0.29 0.19 9.57 -3.08 2.06 -0.01
6.17 26.99 0.33 0.23 9.64 -2.99 1.99 0.15
6.20 26.99 0.37 0.17 9.68 -3.06 1.98 -0.04
6.22 26.89 0.31 0.21 9.58 -2.88 2.13 0.06
6.24 26.89 0.28 0.19 9.58 -2.83 2.13 0.06
6.26 27.09 0.34 0.19 9.63 -2.95 1.94 -0.02
6.29 26.89 0.33 0.22 9.64 -2.95 1.87 0.10
6.31 26.56 0.31 0.19 9.60 -2.68 1.82 -0.31
6.33 26.89 0.27 0.18 9.61 -2.90 2.24 -0.02
6.36 26.85 0.33 0.19 9.58 -3.00 2.27 -0.12
6.38 26.80 0.32 0.20 9.60 -2.95 2.21 -0.10
6.40 26.85 0.36 0.19 9.62 -3.03 2.08 -0.14
6.42 26.65 0.30 0.21 9.58 -2.96 2.14 0.18
6.45 26.85 0.34 0.17 9.55 -2.89 1.98 0.19
6.47 26.89 0.29 0.21 9.66 -2.88 2.00 0.02
6.49 26.89 0.36 0.20 9.58 -2.92 1.93 -0.10
6.51 26.80 0.36 0.22 9.55 -2.89 2.18 0.05
6.54 26.89 0.31 0.18 9.57 -3.14 2.19 -0.18
6.56 26.80 0.38 0.23 9.58 -3.05 1.95 -0.08
6.58 26.65 0.32 0.20 9.60 -2.92 2.03 0.12
6.60 26.89 0.33 0.19 9.62 -3.25 1.84 0.03
6.63 26.80 0.30 0.19 9.59 -2.86 1.94 0.00
6.65 26.85 0.34 0.16 9.62 -2.73 1.90 0.02
6.67 26.99 0.34 0.16 9.58 -2.87 2.09 0.07
6.69 26.80 0.32 0.20 9.62 -2.85 2.02 -0.19
6.72 26.89 0.34 0.20 9.64 -2.96 1.95 0.10
6.74 26.89 0.29 0.21 9.57 -2.59 2.01 -0.24
6.76 26.89 0.33 0.20 9.57 -3.24 2.19 -0.14
6.78 26.89 0.34 0.18 9.63 -2.87 2.27 -0.25
6.81 26.80 0.29 0.20 9.66 -2.89 1.92 0.18
6.83 26.80 0.35 0.16 9.58 -2.80 2.18 -0.11
6.85 26.89 0.31 0.20 9.63 -3.16 2.02 -0.10
6.88 26.80 0.34 0.20 9.59 -2.89 2.05 0.05
6.90 26.51 0.34 0.24 9.54 -2.83 2.05 0.05
6.92 26.80 0.35 0.22 9.61 -3.15 2.15 -0.03
6.94 26.89 0.34 0.22 9.63 -3.07 2.15 0.05
6.97 26.89 0.32 0.19 9.57 -3.05 1.98 -0.02
6.99 26.70 0.31 0.21 9.58 -2.98 1.89 0.11
7.01 26.56 0.30 0.17 9.59 -2.78 2.05 -0.02
7.03 26.89 0.33 0.18 9.59 -2.94 1.81 -0.09
7.06 26.99 0.34 0.18 9.56 -2.92 1.81 -0.11
7.08 26.80 0.30 0.16 9.57 -2.95 2.09 -0.27
7.10 26.89 0.33 0.17 9.56 -3.00 1.89 0.10
7.12 26.89 0.34 0.20 9.56 -2.97 2.13 -0.05
7.15 26.80 0.34 0.22 9.62 -2.97 2.27 0.16
7.17 26.89 0.31 0.17 9.64 -3.04 1.90 0.02
7.19 26.80 0.33 0.20 9.63 -2.92 1.92 -0.11
7.22 26.80 0.34 0.18 9.56 -2.92 1.93 0.02
7.24 26.99 0.35 0.22 9.63 -2.88 2.09 0.01
7.26 26.70 0.34 0.20 9.62 -2.95 1.79 -0.08
7.28 26.99 0.32 0.17 9.59 -2.91 2.14 -0.27
7.31 26.80 0.30 0.20 9.60 -3.07 2.05 0.25
7.33 26.80 0.34 0.20 9.63 -2.85 1.94 -0.01
7.35 27.04 0.33 0.21 9.60 -3.12 2.03 -0.16
7.37 26.85 0.33 0.19 9.59 -2.88 1.98 0.10
7.40 27.04 0.33 0.17 9.68 -3.15 2.15 -0.25
7.42 26.89 0.31 0.15 9.57 -3.20 2.16 -0.03
7.44 26.89 0.31 0.18 9.58 -3.02 1.94 0.24
7.46 26.80 0.34 0.20 9.59 -2.62 2.19 -0.39
7.49 26.89 0.33 0.20 9.62 -2.93 2.11 0.11
7.51 26.89 0.33 0.17 9.64 -3.11 2.17 -0.15
7.53 26.51 0.30 0.21 9.64 -2.95 1.69 -0.05
7.56 26.56 0.30 0.22 9.62 -3.08 1.96 -0.02
7.58 26.85 0.34 0.19 9.64 -2.87 2.18 -0.18
7.60 26.85 0.33 0.18 9.63 -2.94 2.09 0.14
7.62 26.80 0.34 0.18 9.57 -2.66 2.11 0.31
7.65 26.80 0.30 0.22 9.63 -3.12 1.88 -0.18
7.67 26.89 0.31 0.17 9.58 -3.03 1.95 0.03
7.69 26.89 0.32 0.20 9.63 -2.87 1.67 -0.07
7.71 26.89 0.33 0.20 9.58 -2.94 2.19 -0.08
7.74 26.51 0.32 0.17 9.60 -3.01 1.86 -0.06
7.76 26.85 0.30 0.20 9.53 -3.10 2.31 -0.15
7.78 26.99 0.33 0.15 9.60 -2.94 1.83 -0.06
7.80 26.80 0.31 0.18 9.62 -3.27 1.88 0.08
7.83 26.80 0.29 0.20 9.60 -2.93 1.93 0.15
7.85 27.04 0.35 0.18 9.59 -2.61 2.05 -0.41
7.87 26.80 0.32 0.16 9.53 -3.02 2.00 0.07
7.90 26.89 0.28 0.17 9.60 -2.93 1.98 -0.02
7.92 26.89 0.33 0.21 9.64 -3.15 1.98 -0.02
7.94 26.80 0.34 0.21 9.61 -3.11 1.90 0.13
7.96 26.89 0.35 0.17 9.62 -3.08 2.13 -0.02
7.99 26.85 0.30 0.20 9.59 -2.95 2.24 -0.15
8.01 26.80 0.35 0.20 9.61 -3.04 2.08 0.29
8.03 26.89 0.33 0.18 9.60 -2.84 2.24 -0.06
8.05 26.85 0.30 0.19 9.58 -3.04 1.87 0.12
8.08 26.80 0.36 0.18 9.60 -3.20 1.96 -0.29
8.10 26.99 0.36 0.20 9.59 -2.89 2.04 -0.02
8.12 26.99 0.33 0.22 9.56 -3.12 2.12 0.06
8.15 26.56 0.36 0.17 9.55 -3.07 2.00 0.05
8.17 26.89 0.31 0.20 9.55 -3.12 1.95 0.00
8.19 26.85 0.29 0.19 9.55 -3.01 1.76 0.00
8.21 26.80 0.34 0.20 9.59 -3.05 2.11 -0.14
8.23 27.04 0.31 0.15 9.61 -2.81 1.98 -0.36
8.26 26.89 0.35 0.18 9.61 -3.06 1.92 0.18
8.28 26.99 0.35 0.16 9.58 -2.79 2.16 -0.06
8.30 26.80 0.33 0.20 9.63 -3.12 2.08 0.17
8.33 26.85 0.32 0.17 9.57 -3.14 1.72 0.18
8.35 26.99 0.34 0.21 9.64 -2.96 1.85 0.07
8.37 26.85 0.32 0.19 9.61 -3.47 1.84 0.04
8.39 26.85 0.33 0.20 9.62 -2.72 1.95 0.16
8.42 26.80 0.31 0.21 9.65 -2.98 2.11 -0.15
8.44 26.85 0.33 0.19 9.64 -2.78 2.11 -0.07
8.46 27.04 0.35 0.22 9.61 -3.15 1.85 -0.06
8.48 26.99 0.33 0.16 9.59 -3.10 1.79 -0.08
8.51 26.80 0.33 0.20 9.63 -2.85 2.09 -0.11
8.53 26.85 0.34 0.18 9.58 -3.13 1.88 0.08
8.55 26.80 0.32 0.19 9.65 -2.76 1.97 -0.06
8.57 26.99 0.33 0.19 9.64 -2.98 1.96 0.18
8.60 26.80 0.33 0.23 9.58 -2.89 1.95 0.02
8.62 26.85 0.33 0.20 9.58 -3.09 2.18 0.05
8.64 26.85 0.33 0.16 9.62 -3.28 1.89 -0.24
8.67 27.04 0.35 0.21 9.64 -3.01 1.94 0.06
8.69 26.65 0.33 0.22 9.62 -2.90 1.95 0.10
8.71 26.80 0.33 0.21 9.61 -3.18 2.20 -0.18
8.73 26.85 0.33 0.15 9.58 -3.04 2.12 0.28
8.76 27.04 0.35 0.20 9.57 -2.83 1.93 0.17
8.78 26.80 0.32 0.21 9.57 -3.13 2.10 -0.28
8.80 26.65 0.32 0.18 9.59 -3.02 1.87 0.18
8.82 26.65 0.29 0.20 9.61 -3.10 1.92 -0.02
8.85 27.09 0.31 0.19 9.59 -3.11 2.00 0.15
8.87 26.56 0.33 0.15 9.60 -2.88 2.14 -0.20
8.89 26.89 0.35 0.20 9.59 -3.08 2.19 -0.14
8.91 26.80 0.35 0.17 9.62 -2.69 2.15 -0.05
8.94 26.80 0.32 0.18 9.58 -3.23 2.16 -0.11
8.96 26.80 0.33 0.20 9.58 -2.98 2.24 -0.05
8.98 26.80 0.35 0.23 9.62 -2.98 2.15 -0.11
9.01 27.04 0.36 0.21 9.58 -2.90 2.20 0.25
9.03 26.99 0.34 0.21 9.66 -2.91 1.96 -0.05
9.05 26.80 0.32 0.19 9.61 -3.17 1.98 0.13
9.07 26.89 0.35 0.19 9.55 -2.73 2.10 -0.18
9.10 26.80 0.32 0.17 9.57 -3.24 2.01 0.17
9.12 26.56 0.34 0.22 9.61 -3.15 1.96 -0.05
9.14 26.85 0.36 0.17 9.65 -2.90 2.13 -0.07
9.16 26.70 0.34 0.19 9.63 -2.86 2.05 -0.06
9.19 26.65 0.30 0.15 9.62 -2.99 2.08 -0.24
9.21 26.85 0.34 0.21 9.59 -2.92 2.19 -0.12
9.23 26.89 0.32 0.18 9.59 -2.92 1.93 -0.37
9.25 26.85 0.35 0.16 9.64 -2.89 1.86 -0.13
9.28 26.65 0.32 0.18 9.63 -3.17 2.15 0.08
9.30 26.65 0.34 0.19 9.55 -2.94 1.79 -0.04
9.32 26.80 0.35 0.18 9.58 -3.08 2.26 0.02
9.35 26.85 0.35 0.20 9.61 -3.05 2.19 -0.17
9.37 26.70 0.31 0.20 9.58 -3.10 2.11 0.21
9.39 26.80 0.29 0.20 9.63 -2.91 2.04 -0.02
9.41 26.99 0.33 0.18 9.65 -3.00 2.09 -0.14
9.44 26.99 0.34 0.21 9.58 -3.00 1.98 -0.27
